theta,sigma,b1,b2,b3,b4,b5,b6,alpha,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
2.323232323,0.094180872,4.042715953,2.796036249,2.156364889,3.167983806,3.098769068,4.312220984,0.80651235,0.057547734,181.8779193,71.45239666,4.923372009,3.550754703,0.613055552,1.017652837,0.6316526,0.085978403,3.499781657,10.99774735,0.102670366,7.16E-08,7.67E-08,0.110855819,0.459170242,0.148259743,0.109622457,3.65E-08,7.16E-08,0.069421116,0.313960352,0.464334381,0.321642537,-2376.335527,2.48909191
2.323232323,0.163028517,4.303012682,2.619589381,1.5576389,3.779931753,3.172566477,4.713686798,0.889241307,0.106323529,44.45332151,134.2878198,3.105877335,4.12285381,0.692349433,7.545514802,0.481892939,0.083236575,10.75068906,1.191609122,0.222732265,8.48E-08,5.46E-08,0.147938215,0.324844883,0.137675318,0.103079204,7.05E-08,9.96E-08,0.063729806,0.54682629,0.38717523,0.430341961,-2362.26772,1.548300262
2.323232323,0.120477962,4.474927209,2.76074888,0.702110734,2.125897629,1.808008083,3.992400005,0.868345601,0.156807547,209.5421445,30.49085454,4.843961821,3.062692854,1.458044918,2.970773587,0.633407794,0.123706539,7.11906183,1.594259381,0.101310169,7.13E-08,5.17E-08,0.173372901,0.34427969,0.128411939,0.170152358,4.65E-08,8.42E-08,0.082472689,0.2019287,0.432190291,0.322697834,-2362.683278,1.950188092
2.323232323,0.066340098,4.829355026,3.913865511,2.994086198,3.709667289,3.789737127,4.632406019,0.868720181,0.099480924,17.53071346,84.89575974,1.627858324,3.151272959,0.283076118,0.088219275,0.295812393,0.04184501,1.473473024,0.240095837,0.095711437,7.04E-08,8.22E-08,0.131846433,0.337930472,0.214581734,0.121775371,1.01E-07,7.88E-08,0.09815422,0.521407339,0.540798027,0.447038904,-2343.465846,3.847237773
2.323232323,0.05506443,5.401718646,4.091562789,4.162704589,4.650725077,4.650807236,5.266646586,0.910190966,0.040157819,31.06393003,33.95271387,4.931560367,3.373483981,0.583331158,0.467549735,0.432567205,0.086466926,2.118338149,24.71688367,0.120672543,1.31E-07,8.32E-08,0.191316853,0.343647393,0.154402535,0.117672942,7.72E-08,1.03E-07,0.07228734,0.62943501,0.358703123,0.33769616,-2369.065578,2.710918319
2.323232323,0.120164297,5.202832822,2.060086768,1.559943853,1.436918163,3.118883052,4.018789399,0.829038711,0.069292215,197.0286981,57.59163464,4.239655333,3.562677521,0.586334948,1.321883843,1.102498893,0.076375671,15.81375956,0.634743238,0.1736141,1.20E-07,4.71E-08,0.089172367,0.346146812,0.132597976,0.19006576,8.89E-08,1.21E-07,0.06840261,0.325411792,0.438816751,0.20890026,-2361.380065,1.379814261
2.323232323,0.135962376,5.437680535,3.415260424,2.621751349,3.426793308,3.836086185,4.426148557,0.900037813,0.140634474,49.8414745,74.11165876,2.625819196,3.338865094,0.412159248,0.462438674,0.3982913,0.051425653,7.466914121,3.570391723,0.210146758,9.37E-08,5.77E-08,0.101244319,0.387134549,0.148535606,0.094805453,7.78E-08,1.36E-07,0.05813295,0.381120236,0.442918721,0.298081499,-2356.741723,0.705926556
2.323232323,0.097635732,4.538156412,2.601483169,2.167960202,1.657572367,3.775002454,3.638258054,0.838327278,0.063261313,397.9858756,99.90986956,5.762477644,4.811679885,0.181307614,1.619444967,0.802587946,0.27956716,0.328216012,0.288677716,0.151276711,9.54E-08,9.68E-08,0.079413765,0.419704196,0.129427006,0.159905128,9.73E-08,1.10E-07,0.060272795,0.177129302,0.559988422,0.526861016,-2364.209157,0.68742972
2.323232323,0.094671925,4.163172991,3.527415214,1.581832311,3.542675149,2.631384655,4.753398555,0.801595158,0.075416157,114.487499,17.16530581,4.60940106,3.132335625,0.287424988,0.550193555,0.720434155,0.09580238,3.538220142,3.404330502,0.182515299,9.66E-08,7.61E-08,0.18235738,0.334105755,0.110360279,0.105937224,7.87E-08,9.40E-08,0.084723717,0.258949575,0.447629557,0.438788262,-2377.991791,0.973772541
2.323232323,0.104208537,4.328809917,4.623807084,1.405712949,4.121880594,3.25101956,5.058401376,0.863882907,0.099957016,23.31841432,115.5242494,2.444229974,4.473557059,0.168295136,1.367780849,0.532624561,0.125686562,18.23327665,1.14963065,0.160460088,1.03E-07,6.82E-08,0.08234366,0.344319834,0.162665282,0.185470065,6.78E-08,8.02E-08,0.064740751,0.328369401,0.517252224,0.364418005,-2336.227219,0.364637945
2.323232323,0.092788932,4.933455949,3.038857871,2.445722145,2.65633823,3.730551465,3.780368073,0.859104153,0.087016586,209.5034097,59.18422741,4.205880218,3.866881379,0.440527709,1.102269255,0.6153248,0.111938486,2.257361688,6.030989492,0.128996648,9.34E-08,6.22E-08,0.098758168,0.395602956,0.143089031,0.174857073,5.61E-08,1.09E-07,0.058695804,0.333105214,0.507988658,0.346659985,-2332.108786,1.252831842
2.373737374,0.063213921,5.702353253,3.712939709,3.565743244,4.266746945,4.174296606,4.470146336,0.843331956,0.053746331,164.9308072,398.448761,2.407401129,3.610239381,0.090527394,0.149101207,0.763403572,0.056000725,37.11535591,1.528428604,0.155058218,9.88E-08,7.66E-08,0.150055128,0.389434143,0.135842676,0.124120859,7.69E-08,1.32E-07,0.045488593,0.648776346,0.59733987,0.577230412,-2406.078236,0.740827903
2.373737374,0.10797969,4.088091203,2.435819218,2.338070398,2.108392639,3.300027553,3.903562255,0.860389504,0.144487564,402.4068564,55.80183434,4.7844059,3.095792915,2.214548038,1.793195989,0.373926753,0.015267177,2.535633529,7.709884962,0.20304295,7.21E-08,6.04E-08,0.064374896,0.425644834,0.124226417,0.097241658,4.39E-08,7.07E-08,0.085468999,0.380560735,0.580869095,0.392983094,-2343.424099,3.326722138
2.373737374,0.110592828,3.957514338,2.30733282,0.847769465,2.385277295,2.419860975,3.83894591,0.79696898,0.09254259,44.92944986,38.31338122,3.682110862,3.433960181,0.426500175,2.354049104,0.758366736,0.111743074,6.287256131,13.2014361,0.139431742,6.91E-08,4.46E-08,0.103128475,0.36812141,0.162652685,0.151658497,6.95E-08,7.57E-08,0.075006933,0.293782975,0.468426184,0.460681025,-2346.574534,3.632293208
2.373737374,0.076573243,4.75319674,3.510878118,2.481336526,3.79824877,3.428898554,4.697968414,0.862844936,0.060965359,8.845123977,67.278873,1.447438989,3.226608394,0.101534745,0.315636043,0.925831974,0.109856051,4.624908822,1.37796694,0.141926337,7.18E-08,3.74E-08,0.148232679,0.368220457,0.134128996,0.132150151,7.96E-08,7.53E-08,0.075341116,0.322063809,0.503410294,0.256568228,-2345.592013,3.027702302
2.373737374,0.093278946,4.772301518,2.731998586,2.261098513,2.863172354,3.453113121,4.25932589,0.85267953,0.065270599,16.05936839,22.32137959,2.198395394,2.658424113,0.352007969,0.532881009,0.904740331,0.182404908,1.902628381,2.12040194,0.114307986,7.52E-08,8.17E-08,0.133146816,0.444895092,0.169354786,0.095646309,9.18E-08,8.95E-08,0.042648674,0.248329521,0.405544967,0.310787518,-2339.380381,3.99205097
2.373737374,0.072512666,5.865071937,4.681138749,3.536173688,4.34380083,4.560316632,5.024525709,0.887107321,0.126806036,22.42089988,338.709474,0.817366021,3.040394183,0.457170163,0.340739322,0.430112536,0.215877287,18.38146777,0.890824275,0.136797329,7.64E-08,5.02E-08,0.243019326,0.262157479,0.115211787,0.150275909,8.87E-08,9.70E-08,0.092537858,0.630794152,0.651111202,0.346875561,-2362.455575,0.466125864
2.373737374,0.108182379,3.839369646,3.303926436,2.377148173,2.734578534,3.47680138,4.426887784,0.881671556,0.095583239,37.21447584,259.9347347,2.993205407,4.906515069,0.762911732,2.832973445,0.486229307,0.095274322,3.20416035,27.66125421,0.169136065,6.19E-08,6.57E-08,0.162917135,0.309322286,0.131029355,0.144418322,7.06E-08,5.72E-08,0.083176581,0.422585281,0.457490709,0.346669571,-2338.685323,3.124462202
2.373737374,0.068833072,4.688752671,3.835418446,2.605670834,4.120878665,3.594970178,4.788539042,0.906349411,0.080063718,10.6683183,60.34147744,1.193985441,2.685307149,0.427583793,1.53608334,0.452007346,0.195535718,4.239104386,0.899243911,0.092898694,5.01E-08,1.03E-07,0.210278621,0.319889614,0.133698891,0.136425297,4.18E-08,6.81E-08,0.106808619,0.394085509,0.448196778,0.376031277,-2347.733705,0.36626656
2.373737374,0.093049027,4.231113038,3.677668237,1.883205474,3.134033395,3.276462161,4.606829706,0.831298517,0.131404006,105.1040904,569.1361729,2.863958232,5.166471051,0.106134047,1.531059819,0.340173524,0.062373427,3.090847296,2.81355216,0.14875923,1.09E-07,4.52E-08,0.127393599,0.273554766,0.15005034,0.195604904,8.67E-08,1.16E-07,0.104636805,0.497802943,0.51417399,0.57830533,-2356.575982,0.992838142
2.373737374,0.078918855,5.057861412,4.97443728,2.967847297,4.37174239,4.243082071,5.45311022,0.87033105,0.076908837,36.92298969,530.1685076,1.175826024,3.11102759,2.120606386,0.298206976,0.805935523,0.112473315,0.088719265,6.188042973,0.160092739,1.38E-07,5.16E-08,0.238185348,0.241022254,0.148039841,0.15931056,4.54E-08,7.17E-08,0.05334895,0.593407058,0.643555911,0.363503952,-2377.98419,0.332828328
2.373737374,0.129918105,3.053996368,4.165076785,0.684468407,3.751432867,2.234959045,5.229589529,0.830692259,0.077828153,348.6662906,125.6167672,3.989319751,4.062204254,0.293661824,1.408181942,0.602007801,0.258670305,2.060996212,0.428073962,0.203726628,6.43E-08,7.07E-08,0.183642942,0.275543877,0.151124568,0.104007231,8.56E-08,8.09E-08,0.081954453,0.356702157,0.71500561,0.353553427,-2390.30484,3.395987334
2.373737374,0.090407427,4.72605862,3.594945564,3.236965771,3.559460883,4.013513,4.560793108,0.900337188,0.096707268,287.0638715,65.61040153,4.179691081,3.387911518,0.672784314,1.700964196,0.355517994,0.058316243,7.329113614,3.360476718,0.07565006,5.36E-08,7.53E-08,0.150600799,0.463604365,0.190131539,0.069748878,2.91E-08,6.46E-08,0.050264138,0.400283942,0.371320359,0.356577544,-2326.369962,0.51067043
2.373737374,0.07299676,4.358358953,3.429217803,3.126591209,3.084802478,3.942162724,5.068770039,0.891739773,0.207405466,61.908727,68.76606139,3.015797896,3.971957172,1.625809598,2.933915557,0.173189597,0.010489005,12.18115393,2.422411992,0.148289336,6.10E-08,7.41E-08,0.149932389,0.421851833,0.093132972,0.134273634,5.37E-08,6.35E-08,0.052519584,0.443239808,0.380056162,0.378664084,-2365.220805,1.113560551
2.373737374,0.093268501,4.209387507,2.823147425,1.480693163,2.595112715,2.627575337,4.159324519,0.861564096,0.166081887,35.40702836,50.03625099,2.840824936,3.370480805,0.841902097,3.226779547,0.379843034,0.046619363,21.35581342,123.2461134,0.256041206,7.68E-08,6.02E-08,0.198801899,0.168813041,0.173913834,0.16405468,4.27E-08,5.81E-08,0.038375102,0.341246372,0.425537499,0.348095847,-2355.984967,0.450159389
2.373737374,0.090587459,4.737036645,3.342802167,1.523073996,3.234389696,2.982545428,4.200532081,0.829916948,0.193601035,28.60424861,55.38639724,2.236196639,3.436125901,0.28842,0.74252897,0.316157167,0.018406627,2.766787163,19.71919826,0.227616329,4.44E-08,6.11E-08,0.066288842,0.409684513,0.106871414,0.125704825,8.35E-08,5.60E-08,0.063833832,0.260414414,0.606596262,0.342913489,-2341.123498,2.164133759
2.373737374,0.1101857,6.271417957,0.639820673,2.574960455,0.643998873,3.455722102,2.68790574,0.720475767,0.112449857,312.8369777,466.5746051,5.752684665,6.800000539,0.277759345,7.68039882,0.655083409,0.042283426,3.187087691,0.12938041,0.21197639,6.05E-08,7.69E-08,0.15309073,0.283675676,0.151993103,0.146101485,6.39E-08,6.17E-08,0.053162352,0.160082322,0.615535473,0.466536489,-2385.694129,0.337563502
2.373737374,0.139874842,4.043859023,3.544662744,1.766022343,2.469862157,3.01205811,4.21891043,0.814780463,0.268613619,29.76716828,157.949395,2.163977717,4.451798857,0.136833152,2.047823849,0.252719973,0.010679864,1.094768421,6.026859187,0.25768599,5.86E-08,6.04E-08,0.094238122,0.213723869,0.152696012,0.190708866,6.44E-08,1.22E-07,0.090946836,0.383284897,0.312272141,0.468492796,-2358.030586,0.927948659
2.373737374,0.110144225,4.953123292,3.129159303,2.397141039,3.597391062,3.542713133,4.494341235,0.867644011,0.202299476,70.69242497,388.2027762,2.462983916,4.566794627,0.018707506,1.858924732,0.244685935,0.010593672,2.568301943,1.731996126,0.114374775,9.00E-08,6.60E-08,0.140677209,0.290652553,0.237036923,0.1181239,1.09E-07,7.98E-08,0.099134295,0.542520771,0.438554246,0.33077946,-2331.06164,0.663956295
2.373737374,0.108925369,3.851125931,2.799178355,1.976719455,2.309646385,3.372564368,4.007971331,0.861271638,0.043698915,70.05975914,40.79730262,3.96196349,3.271377194,0.824111789,2.005260143,1.377637746,0.142687709,3.398925534,2.018653644,0.187192962,5.80E-08,4.49E-08,0.093860512,0.401349429,0.126159109,0.13162779,4.90E-08,6.86E-08,0.059809978,0.387077511,0.461450438,0.355162472,-2348.681441,0.655982628
2.373737374,0.114627815,5.227075683,3.103911116,3.179340178,2.869937678,4.68522847,4.055636446,0.894436583,0.122947265,15.79383608,149.5410691,1.813538098,3.908256071,0.271185653,1.153605717,0.376638407,0.041827968,1.05646321,0.799754325,0.205087144,5.15E-08,3.86E-08,0.161963429,0.29776977,0.138581654,0.117641361,6.75E-08,1.02E-07,0.078956382,0.281675564,0.481248458,0.40952437,-2339.206058,0.224759726
2.373737374,0.118174185,3.72161217,3.689025566,1.613275376,3.420596625,3.273674216,4.835440845,0.858115166,0.163595115,58.00499354,305.3676183,2.361561766,4.318591918,0.538450411,1.00076657,0.441514436,0.034095491,2.013866475,4.468579991,0.161836922,9.18E-08,1.19E-07,0.086055795,0.405623736,0.159814872,0.126200559,1.17E-07,8.16E-08,0.060467707,0.401266492,0.46297021,0.416973174,-2335.161186,0.569244966
2.373737374,0.087449883,4.896230886,3.027140325,3.164275698,3.687556018,4.140663858,4.338536028,0.88722647,0.060419885,130.5480586,95.7775529,4.735328603,4.438717619,0.237758567,2.889268231,0.766606717,0.115300866,17.46377419,0.580108437,0.090818626,6.25E-08,5.93E-08,0.206699078,0.394202613,0.131181741,0.123982308,8.43E-08,9.27E-08,0.053115335,0.48178791,0.470519365,0.33259503,-2357.633225,0.49354438
2.373737374,0.130550138,4.868578266,3.38953027,1.93188002,2.570051969,3.433829671,5.006899261,0.827735836,0.108456474,122.7308471,18.60680963,4.300570088,2.862708521,0.216487392,1.030609861,0.574961645,0.029516824,5.943740449,1.652926897,0.1876658,1.10E-07,9.65E-08,0.115592249,0.340566959,0.158964902,0.107755414,7.75E-08,1.10E-07,0.089454283,0.35726928,0.357884228,0.483016481,-2358.664433,2.220956224
2.373737374,0.107003671,4.676266002,3.63335157,3.59983418,3.748496065,4.843179692,4.567207646,0.923720909,0.042000263,164.8482136,98.66983007,5.355833923,4.798963095,0.118339346,2.432081339,0.6820869,0.350931683,2.698600207,0.470940986,0.133083379,6.01E-08,5.80E-08,0.209218457,0.345456956,0.095701015,0.138318953,6.22E-08,1.03E-07,0.078220958,0.31580081,0.317922571,0.407469279,-2348.141978,1.613873875
2.424242424,0.093088946,5.198197925,1.723087667,1.989597773,1.677259258,3.549258469,3.093476951,0.808733358,0.078295964,22.40544406,10.60565692,2.921483569,1.848380875,0.44359427,1.22136236,0.867605493,0.115725324,2.472230893,0.288334614,0.185817048,1.08E-07,4.84E-08,0.162078749,0.36161706,0.135794191,0.100804909,4.82E-08,1.06E-07,0.053887732,0.206835477,0.580735561,0.334333047,-2350.141299,0.985013183
2.424242424,0.065365006,4.967370095,3.692937635,2.738216825,3.823115087,3.710244191,4.227838447,0.849960358,0.082535621,7.069800792,73.76302565,1.074111414,3.040825989,0.163467172,0.435028907,0.525012814,0.039970317,2.699210783,0.880511226,0.156386567,7.94E-08,3.77E-08,0.152306424,0.38721925,0.109916109,0.108098975,7.58E-08,7.78E-08,0.086072405,0.31911339,0.621364152,0.429169546,-2337.100809,0.983952451
2.424242424,0.089407086,4.506362476,3.379447939,1.974480884,3.025311706,3.208434949,4.489720219,0.846285299,0.088204945,9.96784566,7.962492322,2.349065367,1.912394373,0.37100971,0.606998442,0.70028107,0.061438549,1.154454006,0.928881024,0.14757207,8.70E-08,7.64E-08,0.09595611,0.455931731,0.143431278,0.104991808,7.06E-08,1.28E-07,0.052116641,0.259706599,0.415995413,0.393356453,-2367.271725,1.873662637
2.424242424,0.132628743,4.442224,2.583052382,2.107025563,2.16674124,3.645531696,4.092779287,0.84122695,0.162729618,20.51756632,264.4242887,1.810182023,4.275471185,0.659601516,2.850505154,0.387032316,0.02753032,1.049291398,5.110889328,0.157589006,8.17E-08,9.17E-08,0.15168186,0.312930288,0.13671838,0.160874485,6.44E-08,6.24E-08,0.08020568,0.406855614,0.453457426,0.358891575,-2334.246046,2.175419492
2.424242424,0.083038612,4.45431724,4.094930128,2.959927423,3.928051251,3.995753049,4.736119271,0.877860168,0.084790807,69.16082354,17.99606851,4.354870686,2.840778419,0.377856283,1.16404093,0.395655476,0.05443177,5.695842064,1.712049507,0.109409239,7.60E-08,1.13E-07,0.183160662,0.312444551,0.145803232,0.148677932,4.99E-08,7.02E-08,0.100504074,0.386509223,0.371439649,0.396903876,-2367.7499,0.773110335
2.424242424,0.112197527,3.95164462,3.73681894,2.560640194,3.647155302,3.78209904,4.805780308,0.87605787,0.084478837,59.92787451,106.6949399,2.73984274,3.732631106,0.433766988,2.620984223,0.425974463,0.078925269,9.297731255,0.768842947,0.173654502,1.11E-07,5.27E-08,0.159665994,0.275254137,0.139693899,0.128623564,1.04E-07,1.39E-07,0.123107496,0.69334039,0.607548378,0.446414348,-2357.382142,5.87176161
2.424242424,0.044601683,4.958533253,4.20370835,3.459332655,4.289993588,3.833019821,4.765411269,0.87093957,0.067518229,5.608284096,25.24160815,0.872326337,1.986664046,0.649637782,0.449766978,0.446576294,0.010122519,0.732839112,64.2253567,0.138639403,1.54E-07,5.04E-08,0.234677686,0.268107629,0.166899401,0.142082267,4.19E-08,8.31E-08,0.049593284,0.356175103,0.578653053,0.372016023,-2374.627957,0.536893198
2.424242424,0.122383097,5.088318195,3.415047262,2.561494751,2.939718958,4.388899195,4.279463069,0.861224098,0.115978507,164.7937625,54.59636844,3.876623474,3.751124508,0.10866,1.23605415,0.466981534,0.045135468,9.156881851,6.251633709,0.097170642,9.39E-08,7.83E-08,0.143616515,0.434967704,0.184649232,0.091595934,4.09E-08,1.01E-07,0.047999658,0.358307864,0.599964483,0.404173528,-2355.630965,2.267177345
2.424242424,0.090565928,4.354200517,3.282181593,1.685556935,3.275897671,3.184562798,4.504459664,0.840083549,0.140977384,39.45147289,190.5058895,2.450598074,4.233419916,0.260619455,1.294694228,0.388952155,0.023120605,4.541858636,5.47366767,0.123879216,6.23E-08,4.68E-08,0.159693373,0.450108858,0.120589317,0.085946874,4.41E-08,4.93E-08,0.05978216,0.448929554,0.36312526,0.411396309,-2378.19258,1.474689784
2.424242424,0.107399995,3.683636549,3.286171056,1.937449033,3.001715529,3.160699746,4.704788514,0.890813681,0.101166825,79.10432218,102.996156,3.675449463,3.488520661,1.504041703,3.27892862,0.469896394,0.070255243,1.406615725,0.533852476,0.257496913,1.11E-07,5.97E-08,0.195599911,0.223601653,0.1225453,0.16475264,4.56E-08,8.39E-08,0.036003282,0.274224127,0.484455272,0.422527436,-2335.357094,0.471331292
2.424242424,0.079088261,4.684496272,3.597672875,2.021264725,3.559758933,3.292332297,4.613106016,0.861705209,0.112762722,10.02560589,35.62809975,1.80144424,3.170028382,0.208994097,1.05654175,0.48611818,0.070273412,3.951119121,9.86195,0.191992658,6.69E-08,5.63E-08,0.08603305,0.380930103,0.139373527,0.123257301,8.59E-08,7.40E-08,0.078413078,0.303350712,0.348290075,0.395356286,-2334.95436,0.276046821
2.424242424,0.092189036,4.579479166,4.023552009,2.473000539,3.835485886,3.53435675,4.992178751,0.889854497,0.099183668,12.39439858,17.93971581,1.972368756,2.54464649,0.278025155,0.630177569,0.495123491,0.074812779,5.772186035,3.260715334,0.207577821,4.87E-08,8.21E-08,0.104557322,0.314298572,0.119910378,0.149336083,4.70E-08,9.61E-08,0.10431955,0.300714652,0.542792877,0.331134263,-2331.025086,0.295245461
