omega,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,c2,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
1.873417722,0.099278349,4.29179509,3.412386378,1.851698738,3.190070533,3.554560283,4.355279438,0.915616284,0.852314711,0.032527362,59.12643283,120.236293,6.511636718,9.076270728,0.422701616,0.859641367,0.025114752,6.515221189,2.798495091,0.148845036,1.04E-07,7.67E-08,0.069785114,0.429915451,0.139561856,0.118136948,4.85E-08,1.05E-07,0.09375526,0.381806893,0.458714303,0.395832339,-2346.488896,4.173264405
1.873417722,0.115205592,3.677403531,2.195035223,1.434282673,2.285434198,3.515661566,3.631100468,1.587039056,0.904685323,0.036644023,111.1181988,35.08180411,5.95761365,3.361851205,1.565720946,4.651906081,0.84035819,2.273605652,4.398055951,0.077947256,6.19E-08,5.83E-08,0.147443964,0.39659015,0.182287836,0.110765679,6.92E-08,8.98E-08,0.084964835,0.202118371,0.431899604,0.353254328,-2353.336589,0.295075054
1.873417722,0.102629053,4.081851195,2.165129176,2.233122723,1.742255013,3.863875809,3.821280903,0.972917609,0.875333882,0.040793196,139.9659187,22.32493978,9.994323933,6.709644805,0.448029929,2.654542036,0.553347821,6.947095146,1.317847423,0.190655027,7.83E-08,3.79E-08,0.165145321,0.277751265,0.11872818,0.167594762,5.94E-08,9.97E-08,0.08012517,0.294845564,0.695359459,0.411654418,-2353.225623,1.497711511
1.873417722,0.095430098,4.699254348,3.04325015,1.90192879,3.041920966,3.8132432,4.15131154,1.071480469,0.886394073,0.034959552,14.42477953,74.02381584,2.962895716,6.02660611,0.278868596,1.753324133,0.137014086,2.057285913,2.399010162,0.095130779,7.37E-08,5.61E-08,0.181830531,0.418009769,0.149303405,0.08009563,7.18E-08,6.35E-08,0.075629621,0.376349573,0.468652018,0.431943614,-2339.030707,0.561813482
1.873417722,0.114239392,3.640372379,3.091143951,0.495738954,2.472023038,2.885164565,4.111676036,2.819050168,0.811979456,0.034563509,445.3162403,91.50446079,4.945888321,3.747699916,0.762490292,1.459450494,0.164561055,1.609469912,1.685223494,0.096396952,6.72E-08,1.03E-07,0.086640536,0.437614584,0.15736063,0.138701373,7.98E-08,1.32E-07,0.083285542,0.307990328,0.545905426,0.287757765,-2382.175944,3.056501845
1.873417722,0.105270635,4.051374831,3.002260302,1.070689211,3.939955567,2.239002521,4.932653039,0.948564087,0.850217611,0.042206734,27.67801338,49.80032208,4.55923246,6.911950766,0.134472975,1.08428394,0.075205818,4.569497801,0.844938785,0.232948507,8.84E-08,8.37E-08,0.122241579,0.281949025,0.188069942,0.125794158,7.20E-08,6.63E-08,0.048996478,0.445940593,0.436105796,0.363404744,-2378.196251,6.842326825
1.873417722,0.169659661,6.857630074,0.824741252,3.121175786,1.578090449,3.821754928,3.106329717,25.56477311,0.856591512,0.071615894,64.60588214,31.01846715,1.587808221,2.247575071,0.035440782,4.41578085,0.17224224,10.01523277,3.801138373,0.126032456,7.44E-08,6.31E-08,0.166498038,0.276615778,0.186048455,0.141783411,3.44E-08,8.36E-08,0.103021606,0.312661761,0.46250773,0.527163913,-2428.392079,3.802041691
1.873417722,0.149757238,3.474282039,3.190220882,1.784863959,3.443742608,3.373371468,5.771556179,0.773746848,0.9190052,0.044952438,26.7674482,68.17437533,10.9182898,15.68648343,0.301846361,8.750297075,0.415498133,2.504227595,0.254826315,0.133982537,6.63E-08,4.23E-08,0.212459021,0.337535406,0.134260106,0.083944126,1.09E-07,1.01E-07,0.097818486,0.272905217,0.478992802,0.348536051,-2376.822834,0.840458108
1.873417722,0.091611812,4.764792982,3.721042916,2.192132758,3.121936396,3.755040841,4.565735567,0.633114208,0.863823803,0.039880664,62.21365358,145.2427064,8.025361609,11.13697143,0.520253185,0.592758242,0.080067563,1.552125445,3.717365658,0.119043807,8.20E-08,5.14E-08,0.092666429,0.384457048,0.198813109,0.118840988,9.47E-08,1.17E-07,0.086178275,0.363219231,0.636386443,0.427970684,-2376.655035,0.757423693
1.873417722,0.08925823,4.633049904,2.752844497,3.356573141,3.415751167,3.693842817,4.835964967,0.350392211,0.897439642,0.023196357,42.7601982,44.63982004,31.48269115,29.97398166,2.069473995,3.069644884,0.018058833,0.323214152,69.83412398,0.132818399,8.73E-08,6.46E-08,0.105451385,0.424352949,0.168451215,0.094889999,5.70E-08,8.42E-08,0.07403576,0.522254758,0.671223624,0.415670479,-2377.821075,1.743172725
1.873417722,0.138357288,4.880503083,3.698090005,2.238790152,3.783878338,4.065206371,4.024947121,1.156437097,0.929896898,0.038586478,35.73002309,234.1000681,2.76686425,6.093622184,0.333708322,5.594293755,2.774107411,12.30512487,12.59377947,0.161048221,1.09E-07,6.48E-08,0.195677705,0.281679131,0.162172293,0.111251392,8.14E-08,1.33E-07,0.088170871,0.59750431,0.512604586,0.409677775,-2367.437522,1.366249351
1.873417722,0.111561519,5.666609397,2.200312328,2.782909905,1.438369364,4.383756904,3.052872575,0.649051916,0.847013664,0.040768755,182.8453287,86.39337389,11.90499364,12.05022875,0.567019787,1.892789984,0.271003286,5.52186038,0.451531035,0.205941798,5.35E-08,5.04E-08,0.160131763,0.316304642,0.116777417,0.14917604,3.72E-08,7.58E-08,0.051668123,0.291585156,0.626533264,0.352633472,-2390.878081,0.729321793
1.873417722,0.094322304,3.796434369,3.149786646,2.647525674,3.252865314,3.422097283,5.057010761,2.876215983,0.87730344,0.026535995,491.2158726,181.6139711,4.903130181,4.026117133,0.344479708,2.369340731,0.240703428,7.228506009,7.644534386,0.090599283,1.02E-07,4.61E-08,0.159725001,0.343496005,0.18812654,0.127987367,5.33E-08,1.10E-07,0.090065492,0.630683348,0.432997397,0.525327306,-2370.446601,0.440629627
1.873417722,0.108596645,5.079292132,2.023597163,2.625754453,2.66643883,3.741373644,3.577637939,2.039143778,0.89418393,0.042903244,54.92486427,189.381796,3.482055553,5.566571739,0.366146538,4.413380494,0.434702681,89.03515129,4.832154971,0.177106656,6.97E-08,5.86E-08,0.202207111,0.28720271,0.143682626,0.128329269,9.15E-08,1.09E-07,0.061471298,0.296374555,0.92775877,0.355807688,-2369.738371,0.441212649
1.873417722,0.120230198,3.768892219,1.869086739,0.535916897,2.205658386,2.211022816,4.218177063,0.971584482,0.837515853,0.045854263,39.55683547,47.53296189,7.838356523,7.655053682,1.339631176,3.73297804,0.09236412,12.69709011,8.202160925,0.2041082,1.02E-07,5.11E-08,0.172396628,0.284766,0.126391917,0.124170806,7.37E-08,7.18E-08,0.088166151,0.288770933,0.76012677,0.340818521,-2372.525882,5.667054039
1.873417722,0.123282587,3.679108473,3.120325791,1.449516994,3.470527558,2.828882098,4.673704193,11.32098327,0.902947309,0.027933249,50.22133902,26.67623021,2.811938582,1.085130798,1.437495371,1.875869884,0.266335582,6.603306654,0.229033601,0.063625097,8.34E-08,7.40E-08,0.138451536,0.439322974,0.173153388,0.129821229,8.49E-08,1.19E-07,0.055625415,0.203368188,0.447979163,0.378332842,-2354.891997,3.557246064
1.873417722,0.12017827,4.997614868,2.738907049,2.037053777,1.967646301,3.631505597,3.521908019,0.716284373,0.810762595,0.042211945,75.65084343,207.4968646,8.656174957,14.24055913,0.082212372,0.795052336,0.026971732,5.150128307,2.937677361,0.17811545,7.88E-08,6.50E-08,0.114643734,0.400602059,0.117313105,0.122276247,8.74E-08,8.02E-08,0.067049093,0.311512937,0.463968691,0.484089466,-2360.917798,3.959103319
1.898734177,0.056530727,5.296658109,3.511258325,3.8768079,3.902987749,4.371293668,4.240390075,7.509952249,0.882212667,0.014810433,91.96460366,119.2298844,2.537911971,2.572301236,0.39269772,1.060005026,0.252376348,9.766124142,15.03321422,0.092700251,1.06E-07,7.43E-08,0.184963608,0.328432968,0.143881638,0.146347979,5.40E-08,9.80E-08,0.103673225,0.563169991,0.72942091,0.410413612,-2374.722455,0.474836893
1.898734177,0.123844544,5.097885321,3.059789926,1.806860648,2.592406063,3.927296505,3.514748265,0.882272742,0.807831019,0.03527072,10.07500085,53.94663288,4.566185131,8.45776571,0.195622622,0.276715572,0.129279989,3.82607071,0.259074448,0.161984097,7.61E-08,6.49E-08,0.096738836,0.427252131,0.145087191,0.111425465,9.11E-08,4.79E-08,0.057512,0.256476459,0.451496085,0.320322349,-2343.871941,0.238964834
1.898734177,0.10720719,4.516387425,3.783218396,2.119738453,3.363492159,3.108688243,4.686906728,0.618189914,0.848543836,0.037427822,16.71471722,48.08352994,6.521125529,11.15367663,0.207736849,0.014115918,0.602408865,1.199092295,3.323619179,0.17960052,1.02E-07,6.41E-08,0.098579848,0.371002293,0.165374396,0.122709045,7.83E-08,9.74E-08,0.062733556,0.274368672,0.477687699,0.262835366,-2362.920606,0.666325239
1.898734177,0.170375516,4.678310035,0.950529625,3.166841701,0.697327424,4.165952447,3.586541597,0.605620754,0.882575124,0.060821135,99.01780952,250.4089075,11.61448232,20.91089051,1.977462521,5.161241024,0.547913969,2.792228874,0.537477981,0.172431295,1.12E-07,7.66E-08,0.172273682,0.331925043,0.135822351,0.12284786,7.06E-08,7.77E-08,0.064699432,0.513195178,0.378135188,0.418346638,-2383.792975,3.647865447
1.898734177,0.109702105,4.206470742,3.058527498,1.491217436,2.69452434,3.026875703,4.049130309,0.864444941,0.847341294,0.032848622,548.4013688,968.033367,14.39513051,17.56333097,0.407078628,3.828618656,0.016845918,6.274062998,4.808184485,0.238432079,6.83E-08,3.97E-08,0.148317619,0.330250365,0.110911632,0.108989891,5.07E-08,6.13E-08,0.063098195,0.272864702,0.433060838,0.417287633,-2376.249759,0.430776724
1.898734177,0.143589359,4.025134272,3.469171403,1.398294021,2.362473927,3.465848636,3.997249673,0.82023659,0.862291983,0.04898728,36.07431949,5.412475885,10.40988302,5.87016229,0.192796693,3.4157158,0.652953964,5.209721925,6.084882948,0.198067148,8.08E-08,1.08E-07,0.184794491,0.259458651,0.151204137,0.113382221,4.48E-08,7.44E-08,0.093093044,0.266128376,0.468825126,0.559665192,-2373.538993,0.419434456
1.898734177,0.087807654,4.839654116,3.317653645,2.8319457,3.351317038,4.021975276,4.135004389,1.572850799,0.885952531,0.029020269,24.30464225,41.65138361,3.32786533,4.307269858,0.329356735,0.8195781,0.32995524,10.93148923,22.58619958,0.172404541,5.16E-08,5.53E-08,0.140220178,0.339637224,0.154394233,0.141355468,6.40E-08,8.89E-08,0.051988097,0.3812898,0.462813897,0.335471519,-2336.662586,1.469099583
1.898734177,0.112373552,5.174414501,2.282024022,2.739056269,2.689688979,4.121526441,3.912995323,3.104107341,0.870606265,0.030369373,197.1510315,322.559474,3.674120308,4.083983524,0.391811863,2.240395735,0.062985576,11.97968329,14.37452882,0.169592746,9.30E-08,4.02E-08,0.124164466,0.451713341,0.124984954,0.080645402,3.70E-08,5.41E-08,0.048898866,0.424386498,0.434310315,0.598012715,-2357.905416,1.618418443
1.898734177,0.14266715,3.78739561,2.36007958,0.271526451,2.288621935,2.535129571,4.275513502,1.263317272,0.833570463,0.04498411,45.4931408,58.48598308,6.247364136,6.447640163,0.550072852,3.896614499,0.401137791,1.68218113,5.721046587,0.159994598,1.06E-07,9.86E-08,0.093600496,0.376440704,0.161350894,0.14442302,1.00E-07,1.23E-07,0.06418986,0.28236469,0.477512902,0.389972104,-2364.931287,1.844741305
1.898734177,0.155469096,5.687347294,2.551642392,4.087259707,2.198780789,5.381959424,3.260166161,0.509133799,0.852204372,0.032084253,147.1443992,98.59044658,16.18185266,19.93608502,0.309486432,0.513454466,0.162298857,9.476987014,6.550870726,0.093789929,5.62E-08,4.98E-08,0.132193955,0.428293306,0.143769534,0.114964168,6.36E-08,7.52E-08,0.086988863,0.490595768,0.432948582,0.360253947,-2398.512495,0.531739948
1.898734177,0.142563656,5.646576933,2.421423419,2.763196873,0.623523477,4.63151779,3.411229361,2.401460302,0.843475789,0.039351082,332.7308793,16.80154398,5.409416991,2.742927438,0.356218546,0.568530987,0.122390378,12.12679852,13.79719492,0.207160765,7.21E-08,5.20E-08,0.081571938,0.364783437,0.153823261,0.118108537,5.40E-08,7.17E-08,0.074551813,0.287337415,0.495361507,0.357517272,-2358.568126,0.35608571
1.898734177,0.141031412,3.295638174,2.64190407,1.026001537,3.093040499,1.045884935,4.920576425,2.156935195,0.761458938,0.060006554,24.76703748,4.230141318,1.768964739,2.351710629,0.102444347,5.699979277,0.120756346,24.28476565,5.906236671,0.118706139,8.01E-08,4.03E-08,0.215325678,0.329780764,0.180081402,0.09463003,8.53E-08,8.28E-08,0.061475699,0.443726793,0.498567908,0.630458974,-2424.535462,0.439236191
1.898734177,0.133196626,4.115214652,2.938534717,1.531715437,3.284099525,3.286031131,4.492822494,12.80373664,0.834807295,0.0341121,47.83369852,35.92940858,2.126651813,1.937562549,0.287300182,1.426480977,0.222607388,24.88381832,1.842477474,0.088285723,6.64E-08,6.76E-08,0.114494376,0.467328725,0.13975441,0.134290546,4.47E-08,1.10E-07,0.055845932,0.320308819,0.580138793,0.39525025,-2350.869689,2.052561015
1.898734177,0.065074577,4.711682536,4.188002599,2.794940513,4.009155637,3.901721512,4.150857478,0.642832221,0.893916329,0.033806382,7.456601499,122.1289539,1.843559869,11.43148011,0.769977122,3.353674783,2.868540531,1.949911212,0.569349547,0.115994544,7.23E-08,5.92E-08,0.152668672,0.279903526,0.189675933,0.144697326,4.87E-08,8.88E-08,0.117059731,0.380328556,0.60995514,0.266482558,-2383.371042,2.520532756
1.898734177,0.120419199,5.656521269,1.305381789,3.20067768,0.872583388,4.469624986,3.474529982,2.4780479,0.804905378,0.039548528,25.51180878,11.67811631,3.026600678,2.188895884,0.290871078,0.39276012,0.060880841,5.067463385,1.123552943,0.108914458,1.06E-07,4.72E-08,0.087403175,0.434445876,0.137204009,0.173103289,5.10E-08,7.47E-08,0.058928914,0.253623941,0.506838855,0.433907043,-2360.172345,1.945788224
1.898734177,0.131628035,3.810960293,3.936926208,1.703302584,3.02894087,3.603702654,4.56566656,0.941343916,0.831067236,0.031772905,41.43588185,83.78142454,4.77973205,7.882085773,0.122248028,0.257071241,0.032511071,0.318496068,0.646706203,0.103145498,8.47E-08,4.74E-08,0.102669367,0.42500082,0.176492185,0.099073298,8.90E-08,1.40E-07,0.09361847,0.344270521,0.558355656,0.323334268,-2385.205822,0.3459676
1.898734177,0.131452956,4.812375853,4.08062049,1.091630438,2.83900649,3.820582666,4.260427103,0.852810119,0.820565113,0.041467197,46.71342477,11.2013244,5.664197629,2.216147033,0.113036757,1.25043987,0.208264147,9.812159916,10.89146305,0.15899184,9.03E-08,8.18E-08,0.116102895,0.409894153,0.126541922,0.112476525,7.44E-08,7.92E-08,0.07599234,0.354988978,0.593881556,0.85078263,-2436.769826,2.347579286
1.898734177,0.103000951,2.993042625,2.606170569,0.621312144,2.135647765,2.135168161,4.119004623,2.305897358,0.909165655,0.045016623,139.9172814,101.3961633,4.633554502,3.847982093,2.259337594,3.892597652,0.645560062,6.751761443,1.774425505,0.130779798,9.03E-08,7.11E-08,0.13313214,0.359719488,0.143239249,0.154964585,7.22E-08,1.02E-07,0.078164405,0.346710439,0.470316793,0.436059229,-2353.008245,1.671957151
1.898734177,0.058658455,4.390938224,3.372603342,3.010372121,4.031856868,3.778980188,4.357318137,5.080812398,0.928463403,0.01907603,44.64828339,317.5025791,2.481136145,2.097521944,0.89101008,2.705597367,0.286515852,5.918680509,5.778666971,0.200607284,4.03E-08,4.80E-08,0.230450151,0.299499772,0.10216133,0.119304816,2.70E-08,6.23E-08,0.047976469,0.404349384,0.580469181,0.469177273,-2394.641392,3.201293832
1.898734177,0.147291117,5.385166123,2.124000973,1.808199962,2.569806474,4.062628115,2.899843251,6.045982937,0.860147161,0.038418601,30.53889499,29.42530742,2.920530602,2.783127601,0.676077348,2.73578388,0.221494455,18.70526231,1.226719865,0.191355071,6.57E-08,6.60E-08,0.196429792,0.248704578,0.153899303,0.163852658,7.21E-08,8.24E-08,0.045758311,0.40157591,0.45467226,0.315470411,-2401.495757,1.102811929
1.898734177,0.105857312,3.719369252,2.791159037,1.461585689,2.705835145,3.213897424,4.341977033,2.000387307,0.85130753,0.036815883,50.32125761,44.62149877,4.096241075,3.903599063,0.515662831,2.160465758,0.125493103,16.30938072,1.665824093,0.183593078,7.93E-08,5.19E-08,0.147209164,0.323738851,0.12589399,0.140335219,4.87E-08,5.71E-08,0.079229462,0.363760723,0.682250898,0.367884846,-2350.448416,2.855069013
1.898734177,0.126061893,3.534647908,1.210603747,0.139198068,1.6763899,1.472332285,3.830990072,2.22295543,0.732958411,0.043641146,95.23562442,129.3877318,5.370369863,5.038273825,0.676803661,4.530415836,0.070268974,2.095265556,0.866205806,0.168642794,1.07E-07,5.76E-08,0.142943488,0.37606874,0.103051107,0.13094492,6.33E-08,8.58E-08,0.078348637,0.261291254,0.731147942,0.391579257,-2391.388844,0.53591076
1.924050633,0.083557031,4.766577352,3.619501442,2.175969497,3.000302077,3.677174831,4.500049479,10.56554526,0.868585587,0.039033002,13.34418082,275.5112772,0.782408211,2.361257887,0.044164187,0.627222859,0.063129755,3.910685098,0.589849975,0.188790543,7.91E-08,5.48E-08,0.13419513,0.338414701,0.184339464,0.099074429,7.87E-08,1.06E-07,0.055185415,0.360355656,0.501549922,0.319091251,-2342.613061,0.644277262
1.924050633,0.079423462,4.485747393,2.654386892,2.554894852,2.85867428,3.531328225,4.241848262,5.305246838,0.857050671,0.024830049,50.0655887,65.74025506,3.209559506,2.50088472,0.948550339,1.627005213,0.081741947,1.389276197,2.29609662,0.196904501,9.51E-08,7.29E-08,0.117972583,0.372406048,0.14590393,0.103818075,4.36E-08,8.21E-08,0.06299457,0.428094806,0.444440642,0.423852123,-2351.43101,0.380066442
1.924050633,0.074211287,5.0885932,3.323454332,2.526760801,3.451878367,4.140877517,4.336401585,0.522822785,0.908049573,0.033234651,9.764151401,22.03309067,7.446939283,12.72268774,0.121918744,1.451541109,0.086782292,6.71812185,2.026293375,0.139431654,7.08E-08,8.82E-08,0.224120416,0.279192874,0.108719726,0.144726593,3.81E-08,8.51E-08,0.103808455,0.295449752,0.46275375,0.417403049,-2343.83841,4.732528454
1.924050633,0.110165552,4.580241388,2.965383016,2.223937418,3.911208672,3.5776595,5.244992576,1.553369577,0.872664341,0.028484023,32.81931587,357.4264068,4.587868763,7.184173621,0.163845498,2.410807014,0.194798598,9.836912018,1.378124631,0.157073179,4.86E-08,7.99E-08,0.064438446,0.443315641,0.124231555,0.120774132,5.57E-08,7.85E-08,0.090166785,0.476806125,0.566960468,0.416793623,-2367.289014,0.58801397
1.924050633,0.092175871,4.436970307,3.316110272,1.955491839,2.956386427,3.355572305,4.311484791,1.057589694,0.872430851,0.034523797,27.83334889,21.21779522,4.794056273,5.134835783,0.546259915,1.266306483,0.033186049,6.349286342,0.4267319,0.111826255,7.74E-08,8.58E-08,0.164973078,0.362470706,0.139523605,0.134627207,5.26E-08,1.05E-07,0.086578828,0.265978655,0.453672191,0.363439633,-2374.00472,4.61416976
1.924050633,0.118525091,5.902955981,1.953242764,2.797934192,2.727926513,4.089921592,4.035518574,1.436507194,0.856298705,0.037189397,16.98498955,21.89117237,3.951795321,4.301165228,0.2059158,1.25636158,0.06852301,32.72794245,0.921326264,0.218154633,6.52E-08,7.06E-08,0.094063405,0.421514469,0.11691895,0.090259517,8.44E-08,7.37E-08,0.059088733,0.35135641,0.654250107,0.343432928,-2351.828748,0.499723026
1.924050633,0.118334953,4.083638191,2.392122087,1.674083094,1.988106589,3.402260976,3.804821803,1.180080348,0.85278875,0.040505818,30.20290861,158.488163,3.532637842,6.594809929,0.884720651,4.232136851,0.218507814,3.463170591,0.096956211,0.208871514,1.25E-07,5.25E-08,0.108057097,0.363198835,0.13181959,0.113424195,6.70E-08,7.83E-08,0.074628445,0.397256661,0.588942428,0.45843986,-2378.720227,5.173110093
1.924050633,0.091390576,4.703098298,1.629225556,0.904895905,1.19405075,2.401023458,3.229043771,1.136455034,0.712988478,0.037052847,249.9514511,112.2662472,10.3277616,8.783962248,0.477201295,1.44678017,0.025265928,6.707023075,1.153413962,0.190869613,8.10E-08,8.97E-08,0.096071516,0.352989576,0.174121641,0.106961241,8.66E-08,1.02E-07,0.078986052,0.221716768,0.525643438,0.515410533,-2398.033086,0.358954961
