alpha,sigma,b1,b2,b3,b4,b5,b6,theta,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.868421053,0.237809372,11.62794786,4.211538699,4.759432967,3.404501217,6.828250807,5.626720859,0.693974156,0.200996809,1274.243662,110.3560738,6.106243926,2.699281837,0.174410207,1.892121589,0.416683943,0.034533222,9.719452606,0.031651408,0.197231198,5.37E-08,4.59E-08,0.176812402,0.294830998,0.109370533,0.142818539,6.32E-08,7.42E-08,0.078936093,0.590107127,0.599716779,0.443357798,-2482.568111,2.246554621
0.868421053,0.166482003,5.993787814,3.868590265,3.254308075,3.355617457,5.15631476,3.415577213,0.390460393,0.13584216,280.9167354,40.66519854,26.41879707,5.142034345,0.135348058,2.366721301,0.60466003,0.023823594,4.43049828,1.588642075,0.147597671,1.06E-07,8.16E-08,0.177501475,0.309132467,0.151532438,0.141362873,1.05E-07,9.06E-08,0.072872694,0.687534835,0.637733977,0.616826739,-2467.07302,7.478357806
0.868421053,0.123455594,3.352955247,2.926174338,0.395828968,2.797468505,2.608682825,4.649848789,1.528809488,0.068162749,5.512899836,24.87116705,1.720076433,4.506844001,0.53410492,8.043376041,1.308389574,0.255553553,4.259959683,1.641320078,0.18512338,5.52E-08,3.76E-08,0.170875717,0.353356211,0.129854113,0.094608209,4.77E-08,9.27E-08,0.066182137,0.440222897,0.508832112,0.423490829,-2376.273408,6.691054218
0.868421053,0.101045943,4.492671939,3.83624972,2.469821388,3.371505852,4.026863955,4.131146597,1.440906258,0.112289497,185.9243555,45.65205882,6.256885972,5.146419308,0.400272492,0.739972451,0.417389166,0.055401696,20.66486569,3.289173722,0.110128569,7.89E-08,8.53E-08,0.140103915,0.502285142,0.113292837,0.084130399,3.62E-08,6.34E-08,0.050058875,0.334515682,0.51189823,0.299774715,-2339.619267,0.428407543
0.868421053,0.118803221,5.01903923,3.843553506,2.765334575,3.811692793,3.923548958,4.617962283,1.780090267,0.110925745,64.63185362,76.47537103,3.662827503,4.541727716,0.226579766,0.790552813,0.436792833,0.04358348,11.51317866,10.99806194,0.249012447,5.05E-08,6.96E-08,0.069649966,0.40989301,0.14424581,0.081825284,5.29E-08,1.13E-07,0.045373196,0.402033064,0.441684693,0.463384311,-2320.679551,0.140676726
0.868421053,0.099929525,4.942237183,4.272400198,2.203555266,3.329862881,4.07591272,4.675340428,1.20662702,0.084583274,73.57465273,13.60558034,7.103474679,4.11250744,0.196307802,0.858446718,0.576976098,0.048341487,47.99334274,8.086221733,0.175327318,1.08E-07,8.00E-08,0.158869875,0.267554873,0.150034003,0.145972162,1.10E-07,1.38E-07,0.102241333,0.400989087,0.426312483,0.421409461,-2342.26746,0.671736242
0.868421053,0.08628088,4.494041553,3.4520907,2.823965548,3.515415669,3.7501471,4.647109228,2.868352696,0.063107237,355.5038775,67.85001179,4.688505218,3.485870532,0.363174166,2.768463351,0.532443783,0.135875338,23.58559818,4.186537734,0.178687823,5.43E-08,2.95E-08,0.175578096,0.353404691,0.131005172,0.114232228,3.77E-08,6.25E-08,0.047091805,0.427675712,0.490189903,0.339426562,-2350.331717,3.177403894
0.868421053,0.155637353,4.772603528,2.943312585,1.861522072,2.557654408,3.994013221,4.282287688,0.567174821,0.064082057,297.5239469,53.60159305,14.46045779,10.68951784,0.733932014,2.315839463,1.433947576,0.146845249,7.694617657,0.353305907,0.172993452,6.83E-08,7.22E-08,0.143433961,0.364451489,0.13210632,0.101458206,1.24E-07,6.82E-08,0.08555624,0.484977828,0.375473042,0.447877837,-2444.145833,1.598315736
0.868421053,0.09545212,3.961351172,3.655854847,0.954123178,2.973847638,2.99602959,4.691122139,1.196235225,0.167850182,103.5512746,109.2703911,5.809270493,7.433797969,0.299394091,3.566184542,0.479079244,0.048405887,78.16863647,0.305296324,0.189887239,1.05E-07,7.18E-08,0.189475514,0.272135647,0.123828617,0.145044287,6.65E-08,8.90E-08,0.079628364,0.309626094,0.455195174,0.373350736,-2341.194161,5.277857924
0.868421053,0.111515535,4.052485163,3.382153373,2.76495265,2.929151445,3.733208029,4.646349776,3.578663983,0.092082224,64.03064094,12.25652555,2.772139857,1.746170071,0.633449314,0.630978867,0.463229786,0.137592974,1.220183359,2.358181901,0.128740349,6.14E-08,9.28E-08,0.096863072,0.383388327,0.176686861,0.152945327,4.93E-08,8.45E-08,0.061375775,0.218489897,0.423552198,0.400664806,-2342.959843,1.966144061
0.868421053,0.122706477,4.980792641,3.199419121,1.95610106,1.985382721,3.80882781,3.623068926,1.15683528,0.089022557,30.26584789,55.96293141,5.540948456,6.863003523,0.402406485,0.631121853,0.878214305,0.200978216,2.008657526,1.128932687,0.237045264,9.43E-08,6.88E-08,0.078766562,0.359320351,0.119716604,0.086627746,4.90E-08,6.40E-08,0.118523197,0.205825379,0.478673977,0.321672568,-2374.904046,1.039108174
0.868421053,0.121672866,4.361634567,3.307589214,2.643439532,3.65804002,3.540358854,4.915392814,0.942484556,0.11833198,70.5621448,87.39210067,8.059678836,8.745005172,0.558475651,2.805796596,0.30719503,0.030068525,10.52002411,7.092949008,0.203770939,5.65E-08,6.56E-08,0.147419231,0.325869514,0.148190875,0.11517202,4.85E-08,1.05E-07,0.059577146,0.413868497,0.454899269,0.384182815,-2335.860243,1.048518551
0.868421053,0.135538604,4.538428094,3.113920974,2.326722199,3.442905692,4.039909311,3.657865114,3.474229633,0.037627244,29.95405534,125.015321,2.526511008,3.770794644,0.13807827,3.468112577,1.02008335,0.340524043,1.707074835,1.703503693,0.154076649,9.41E-08,5.30E-08,0.167311758,0.262400635,0.150796037,0.1536167,7.60E-08,6.89E-08,0.111797928,0.484527782,0.464991081,0.446716361,-2385.217229,1.178971634
0.868421053,0.099209614,4.820425984,2.589976639,2.97417465,2.245647112,3.830763498,3.90772568,1.362518684,0.092815635,154.2004514,45.30256356,6.505195758,5.427774626,0.640037154,1.741994342,0.505209334,0.091947862,3.352566169,1.64537363,0.190597311,1.08E-07,7.89E-08,0.083556859,0.30845424,0.193056698,0.148432794,1.08E-07,6.21E-08,0.075901741,0.253420935,0.640148729,0.364683168,-2341.397483,0.298956751
0.868421053,0.064716052,5.178110574,3.532566962,3.591397275,3.645056378,4.172296474,4.663953416,3.704691579,0.093657533,15.18083958,70.36853697,2.065046191,2.548265246,0.506241567,1.201455641,0.294471494,0.010839488,4.769773461,2.322126716,0.227143472,5.69E-08,6.77E-08,0.17400597,0.304422683,0.111442914,0.127632617,4.20E-08,8.06E-08,0.055352097,0.52813658,0.518332418,0.320154634,-2352.501,0.458845819
0.868421053,0.123747572,4.739718314,2.097546282,2.590010334,1.63756766,3.974048474,4.183546652,0.540495583,0.080498825,86.34586766,7.098213567,20.08546216,9.121546368,0.361229165,2.196498188,1.08085741,0.018377233,1.529314729,3.718140305,0.236747253,1.04E-07,3.31E-08,0.174890434,0.266756417,0.133624123,0.121427947,2.75E-08,1.04E-07,0.066553558,0.19584833,0.373983887,0.348515368,-2367.482174,0.93325241
0.868421053,0.094668827,5.612649321,4.02133348,3.650994533,4.363007762,3.784726385,5.050360313,0.826580677,0.148118367,9.706443217,34.21145927,3.618395672,7.375935284,0.055739654,0.419380639,0.261926913,0.02158742,37.54629914,21.86173266,0.144128636,7.04E-08,7.07E-08,0.152308496,0.36674054,0.149724621,0.091335887,7.06E-08,8.39E-08,0.095761524,0.537619962,0.420078671,0.356819087,-2344.74557,1.209351787
0.868421053,0.120198142,3.899532334,2.391482448,2.050533092,2.073216104,3.234702278,3.679484467,1.605425564,0.253568718,100.9100162,651.5198719,6.680981886,7.673284313,4.656376256,8.021128265,0.203831592,0.012728554,1.476962576,4.750429356,0.121414872,1.09E-07,4.30E-08,0.097885595,0.376670877,0.175989024,0.14952561,1.03E-07,1.22E-07,0.078513646,0.349918279,0.445361162,0.404960049,-2368.454745,0.390377722
0.868421053,0.08145928,5.037707489,3.603393868,3.435016657,3.540303022,4.066432373,4.648367305,0.595169886,0.101352824,17.57080761,100.611381,9.388296846,16.18712916,0.263228779,1.445045815,0.363073546,0.02488728,62.40084132,10.01328173,0.133161439,7.61E-08,8.14E-08,0.175004212,0.271818742,0.185431254,0.147755812,8.70E-08,1.19E-07,0.086828178,0.39416123,0.52641045,0.393613437,-2348.428641,0.518145064
0.868421053,0.105100972,4.383564443,3.132622146,1.227315573,3.028659131,3.671480631,4.028357068,2.863170604,0.069119654,36.84405771,18.39238448,3.347031255,2.718232222,0.300031949,0.802943412,0.7823177,0.315543036,1.351447394,13.31595395,0.202827228,6.60E-08,3.86E-08,0.133740231,0.347104881,0.108835632,0.14127049,7.21E-08,7.34E-08,0.066221288,0.292713703,0.354929774,0.573420098,-2360.458128,4.553235831
0.868421053,0.118696625,4.355082529,3.957425595,2.258716631,3.33890784,3.47636017,4.587047069,1.593720651,0.270749196,65.60138176,52.45147679,3.382400151,4.024937877,0.786911552,0.567912352,0.22056082,0.010950236,1.308031232,0.399072877,0.112713238,5.67E-08,5.50E-08,0.095026645,0.514671351,0.152271253,0.090285431,6.69E-08,6.26E-08,0.035031842,0.280595806,0.471165359,0.429186263,-2328.205168,0.343366919
0.868421053,0.144601124,5.760657134,1.65627539,3.079246218,1.490188891,4.232023012,3.134920498,1.075240735,0.199543108,22.0003468,243.2601323,4.65117497,8.278826642,0.941285472,2.211527444,0.407547972,0.023152626,2.378924476,0.665884424,0.250447218,8.26E-08,5.32E-08,0.070675364,0.379265838,0.12064186,0.120691127,6.79E-08,8.72E-08,0.058278303,0.184294782,0.481751852,0.320766465,-2348.53405,0.827982657
0.868421053,0.084619773,4.480850675,3.363945614,1.277680505,3.417430735,3.264072125,4.418702531,0.602160212,0.082970507,3.535939367,58.17643839,2.658079551,12.97303794,0.253336373,2.15883912,0.778218555,0.026966698,1.301602455,0.756125072,0.150342912,1.07E-07,4.27E-08,0.195631186,0.306422611,0.188204818,0.107653753,5.39E-08,7.42E-08,0.051744442,0.329695704,0.494344436,0.517470173,-2354.636413,2.103701576
0.868421053,0.095596491,4.629974348,3.11393108,2.51735409,2.446547254,4.020097484,4.182225344,6.474498583,0.057663855,129.2478609,33.60985417,3.193133475,2.910712885,0.278195134,1.81467036,0.857165021,0.146401651,2.666008877,1.078856513,0.121054875,9.15E-08,6.04E-08,0.153759353,0.428299954,0.087893545,0.110127711,4.37E-08,8.24E-08,0.098864285,0.318386245,0.381375855,0.362376683,-2407.801499,3.915520827
0.868421053,0.090696073,4.546480758,4.24629726,3.02174821,4.040592708,3.530731392,4.959308909,0.474172859,0.157731663,35.5235642,37.54075872,12.01256545,13.79838914,0.743914686,0.26439182,0.233619032,0.045182901,31.72710272,0.812613261,0.11725058,8.38E-08,6.14E-08,0.088730053,0.428080273,0.160422421,0.164942565,7.18E-08,8.19E-08,0.040573809,0.443189777,0.633733691,0.286170201,-2369.52911,0.214499799
0.868421053,0.147344126,4.863522836,2.719899252,1.584651612,1.965108244,3.698876963,3.760748325,0.926151185,0.141767924,26.86115851,185.1954293,4.816891821,9.186337455,1.263311258,3.184534996,0.55188343,0.077718815,18.19302926,1.172567158,0.203943061,1.09E-07,3.88E-08,0.101633227,0.354496789,0.134490975,0.112812166,7.40E-08,1.05E-07,0.092623456,0.369408555,0.367231732,0.364423477,-2345.777684,1.732042382
0.868421053,0.121050722,4.198038255,4.001683491,2.030864412,2.909156234,3.645437105,4.620591461,5.521143758,0.134213137,421.9152732,178.78032,3.236875245,3.206107028,0.550824144,1.486480259,0.416178578,0.046935443,13.91557481,3.063370582,0.098370267,9.80E-08,9.19E-08,0.096434119,0.381098734,0.190685929,0.162316046,9.95E-08,1.35E-07,0.071094481,0.31515106,0.349856952,0.436690726,-2337.289628,0.732388465
0.868421053,0.097256145,5.678634069,2.815798117,4.137985739,3.054281943,4.7621602,4.106760539,0.252943314,0.125121834,54.85948761,18.07258232,72.03724358,9.7835779,0.582669697,1.527712473,0.372461353,0.139117017,1.541321705,4.647342481,0.137564703,8.26E-08,8.88E-08,0.112260592,0.348348908,0.181725966,0.165254773,7.28E-08,8.72E-08,0.054844726,0.525308948,0.666189005,0.399087823,-2432.529847,1.71495546
0.868421053,0.102938326,3.540805899,4.032363315,0.711166304,4.636679185,2.101758404,5.229114274,18.19089496,0.074239247,53.30572438,21.39480411,2.152879865,1.766094322,0.370436989,1.417041947,0.681792842,0.208674173,6.313242057,4.990836483,0.11803823,9.48E-08,9.79E-08,0.110701341,0.391344512,0.155576684,0.139949191,4.42E-08,1.04E-07,0.0843897,0.327062169,0.465912245,0.420038296,-2346.177274,0.815673198
0.868421053,0.106058447,5.460484335,2.945513902,2.87696785,3.223868511,4.474253401,4.025483926,0.524191867,0.092271774,55.5857456,47.64515074,15.76602795,20.76677875,0.074952898,0.756716897,0.554635949,0.086074962,3.801987463,29.3159337,0.220851687,5.53E-08,8.01E-08,0.09449635,0.300050472,0.181557165,0.134669461,1.02E-07,1.03E-07,0.068374524,0.35279677,0.318451761,0.388919403,-2379.609932,0.686141165
0.894736842,0.082765827,2.956794933,2.617926188,0.530957582,2.997289671,2.132755619,4.438629945,0.789911999,0.067021454,167.8729654,84.44805684,12.50283249,10.1138261,1.278459219,5.010694068,1.07996104,0.261962573,97.03923578,1.385117572,0.175903959,7.57E-08,5.64E-08,0.182325615,0.359200373,0.132881552,0.103015712,6.33E-08,6.41E-08,0.04667253,0.422274227,0.565925837,0.364194207,-2376.417269,0.850735541
0.894736842,0.167500192,5.011438347,2.499558182,4.42360916,2.978833413,4.245252261,4.693444609,0.874025766,0.190156974,105.8349616,44.51957402,5.865979864,6.374170408,0.849864813,2.416141059,0.279582403,0.032213569,4.29128167,3.583227104,0.11667123,5.30E-08,9.14E-08,0.173935254,0.345148361,0.147100778,0.128199117,1.25E-07,8.39E-08,0.088944907,0.548096576,0.58093085,0.477734822,-2380.903162,0.778031384
0.894736842,0.055808828,5.314408886,3.847904802,4.191795013,4.156529038,4.502016102,4.860188888,2.34784721,0.023638996,60.74572913,333.6310275,1.754619302,3.573278778,0.173075048,0.521031992,1.459739638,0.068919629,8.585165166,4.836317434,0.150524212,1.07E-07,9.01E-08,0.151300695,0.318046279,0.15371994,0.143634536,4.09E-08,1.14E-07,0.082773986,0.725176167,0.574157475,0.514689297,-2380.774613,1.249409537
0.894736842,0.072587062,5.225368787,3.903935378,3.73305817,4.505801591,4.214730566,5.249699413,5.663936759,0.097820919,30.15035487,120.0272134,1.929988968,2.934255364,0.235072086,1.731320484,0.255115114,0.018445209,8.268505051,14.99644052,0.200974798,7.01E-08,5.09E-08,0.144543197,0.281613027,0.158396129,0.134917733,7.25E-08,6.35E-08,0.079554858,0.66988443,0.336186663,0.513111456,-2354.533093,2.887521377
0.894736842,0.108280662,4.122992881,3.813870248,1.383973047,4.015860972,2.743371968,5.076884963,0.967431387,0.075193946,198.311774,21.73051664,12.0177974,7.293367839,0.206599137,0.943668814,0.779657077,0.20689757,1.647751831,3.15271669,0.173722573,1.26E-07,6.39E-08,0.109348486,0.354093048,0.188207996,0.093146658,9.06E-08,7.55E-08,0.081480883,0.154477886,0.550229191,0.334744896,-2358.353771,2.160048175
0.894736842,0.157470896,3.278694219,5.07582618,1.169562882,4.288208925,2.93766926,5.997107198,2.493223371,0.058353465,141.7908539,80.20344576,3.072259121,2.88632835,0.595343959,0.256279666,1.008971037,0.410362599,32.77465996,1.25692543,0.194180681,5.08E-08,8.67E-08,0.083635043,0.398046768,0.13358402,0.129164498,8.63E-08,9.42E-08,0.061388673,0.458101867,0.574925412,0.338434625,-2377.700386,0.25846287
0.894736842,0.095504884,6.10426261,5.087556633,4.1795292,4.867624182,4.793054444,4.934289019,1.623382451,0.16890499,57.75540156,156.9707186,1.881081485,3.235032523,0.859801835,0.042744069,0.232915633,0.060882915,1.708920246,0.01845278,0.186624392,4.95E-08,6.41E-08,0.057412383,0.419191816,0.172758572,0.112989857,5.24E-08,1.19E-07,0.051022693,0.639120092,0.545021999,0.291458187,-2363.126324,0.955350348
0.894736842,0.105405015,3.524029234,3.06657545,1.592832814,3.434059355,2.756194092,4.965402351,0.625996735,0.081445623,52.77100871,15.20916136,14.78534319,10.48004566,0.672093652,2.282272416,0.671559978,0.196625679,5.962812567,9.434170099,0.170346514,1.03E-07,1.02E-07,0.144353639,0.319038718,0.161408328,0.144293043,4.57E-08,6.93E-08,0.060559437,0.324206703,0.435006739,0.518392908,-2346.89973,0.37940683
0.894736842,0.166139184,4.742170155,4.107772867,2.364559224,3.497294183,3.882981172,5.043446106,0.58973556,0.059884826,79.34708079,152.2317806,8.335914046,11.33375279,0.475723112,1.93101609,1.166954412,0.434473092,4.420882889,12.76996952,0.192686583,6.99E-08,5.85E-08,0.123002302,0.383268852,0.127464048,0.094453266,9.29E-08,1.08E-07,0.079124619,0.804585719,0.553415214,0.39361383,-2378.967416,2.733323055
0.894736842,0.074127625,3.99350852,3.13481121,2.886560973,3.191791301,3.326468206,4.353867646,5.717458827,0.029227728,126.1806216,53.71481392,3.287041555,2.326263233,0.295274929,2.090241847,1.074763266,0.681269731,2.169319401,1.525858404,0.195881209,4.87E-08,4.27E-08,0.140261234,0.329131109,0.133541916,0.112737804,5.25E-08,7.18E-08,0.088446511,0.384022599,0.510132301,0.336849523,-2348.909256,6.380010268
0.894736842,0.055450449,5.450009127,3.7615355,3.666299701,3.787268821,4.622731975,4.419521587,0.447937283,0.131468323,10.8368432,178.5864982,7.861891932,26.69716609,0.279565552,0.499850064,0.287715299,0.02630824,3.332673348,3.954104924,0.141016016,1.07E-07,7.67E-08,0.165520497,0.344763922,0.1227585,0.15271205,8.37E-08,7.51E-08,0.073228673,0.4398549,0.443634427,0.42814033,-2352.894804,2.916441626
0.894736842,0.114172379,4.683384346,3.663379374,2.600561465,3.075032756,4.397331709,4.670255639,0.697004053,0.069413689,16.28087751,10.77149255,6.33994908,6.578706125,0.346984402,0.188499404,0.936987416,0.016059093,0.318027652,5.173637244,0.190936162,5.19E-08,3.40E-08,0.156501133,0.357120341,0.101745593,0.118416137,7.98E-08,8.78E-08,0.07528038,0.355976707,0.321991764,0.43596675,-2358.226482,0.733248548
0.894736842,0.1872575,5.084115019,3.148608243,3.95365605,2.500762136,4.639273442,4.80190379,0.603420598,0.215864396,103.2445077,510.8629977,10.38096975,18.80272425,0.429431716,3.238820652,0.273618222,0.061659322,2.086687709,2.733033662,0.118198264,6.60E-08,8.02E-08,0.200561087,0.372197124,0.151028107,0.102556759,8.27E-08,9.84E-08,0.055458332,0.564214441,0.430095465,0.36752816,-2396.426657,3.51054085
0.894736842,0.120768225,4.603241747,3.165882646,1.948529289,1.996220131,3.783196888,3.677740817,3.709105325,0.085721992,28.43225643,24.49937164,1.982494253,1.9874723,0.814120848,1.176427652,0.955568253,0.092600714,6.58781386,8.330394188,0.106905477,9.47E-08,1.19E-07,0.138518887,0.455818737,0.145894521,0.108592054,4.88E-08,7.23E-08,0.044269989,0.343384085,0.267442821,0.356247746,-2356.255473,0.993091864
0.894736842,0.100322203,5.049772727,2.881186485,2.645764907,2.596483834,4.160789893,3.720989737,2.054638864,0.132744947,45.08236076,39.73841243,3.402371867,3.66965282,0.733021429,2.398982318,0.436790319,0.083668349,10.75251267,1.839378906,0.216151154,6.53E-08,5.29E-08,0.099249739,0.412694316,0.147997963,0.086932605,3.35E-08,8.25E-08,0.03697399,0.292394009,0.668696802,0.292183775,-2352.413764,3.478476301
0.894736842,0.117767882,5.173543838,3.237108076,2.648621759,3.301180474,4.328631255,4.088871269,1.918081126,0.085148239,15.16961468,47.19168919,1.231880386,2.074698554,0.704611365,2.746508705,0.640453939,1.29826141,23.21151661,2.905582371,0.168713379,1.06E-07,6.96E-08,0.121373217,0.246810328,0.178449008,0.199407937,9.01E-08,1.14E-07,0.085245751,0.501350835,0.511860436,0.364513902,-2359.472501,0.178766133
0.894736842,0.083034164,5.208376588,2.637245003,3.47744479,2.771729823,3.91762598,4.183364279,2.587826279,0.199274489,54.27176549,11.20040465,3.595744952,1.245849042,1.175576816,3.205544513,0.161614029,0.008695529,3.104680095,1.493201974,0.186277857,9.58E-08,7.31E-08,0.188360315,0.251370112,0.166017006,0.127369467,5.57E-08,1.07E-07,0.080604911,0.306095335,0.541202707,0.351970371,-2362.695691,0.604229935
