D,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.116949153,0.089837569,5.411849867,3.069902272,3.211447607,2.892968663,4.340648071,4.19263771,1.4974814,0.85671319,39.01280482,49.7052687,3.049859621,4.480330966,0.033731634,1.07785113,0.270354484,0.036253796,1.097441427,0.961386621,0.171044686,1.00E-07,5.31E-08,0.094062461,0.338385155,0.205536355,0.142615549,3.46E-08,9.90E-08,0.048355507,0.380722831,0.500170935,0.406733807,-2366.290814,0.824142317
0.116949153,0.123746937,4.091706069,4.295068943,1.482723707,4.005635513,4.131223627,4.669550337,1.556638188,0.875358132,54.64909935,117.8992347,5.508586995,6.608056578,0.106722755,2.269218964,0.615794126,0.054934705,13.11322585,14.86420963,0.077864653,6.03E-08,4.36E-08,0.145866956,0.387056293,0.202037075,0.150058562,5.52E-08,1.03E-07,0.037116199,0.287315489,0.561959436,0.333055975,-2369.858792,0.152344947
0.116949153,0.118365535,3.870612279,2.976999842,2.761921001,2.583974809,3.777644249,4.711462385,0.917989838,0.872954247,67.72309288,129.8146583,9.676552483,12.16263883,0.571941284,3.703597262,0.38856222,0.050868785,11.80175286,2.048562369,0.271466923,8.63E-08,5.81E-08,0.14817965,0.280667121,0.121076786,0.138106392,9.35E-08,1.05E-07,0.040502785,0.449864611,0.401959443,0.496964381,-2365.560223,0.308321893
0.116949153,0.100095569,4.898763132,2.745866791,2.3251581,1.632584568,4.463732352,3.280525662,0.760821917,0.874916407,50.96416539,30.60975486,7.368181677,7.61783899,2.560058313,0.988813099,0.651938858,0.011011653,2.100009722,2.225824314,0.170272795,6.46E-08,4.50E-08,0.104687137,0.416342936,0.103446206,0.164433321,3.83E-08,5.26E-08,0.040817405,0.38363119,0.365423529,0.287019305,-2386.365149,1.733968136
0.116949153,0.100452746,4.711186863,3.771814824,2.584808318,2.966934859,4.645825141,4.09038594,0.909534534,0.891778036,56.85417215,28.96820167,5.804074708,5.919531372,0.398088648,1.05669251,0.371276554,0.043437505,1.172692549,0.279547606,0.267739243,8.47E-08,8.82E-08,0.10190478,0.299609751,0.169180367,0.083410516,7.42E-08,8.44E-08,0.078155013,0.414183257,0.471333536,0.35966504,-2342.564494,0.301125011
0.116949153,0.074553089,5.160600859,2.532725339,2.943299172,2.918589807,3.821798678,4.498322955,4.128231429,0.887190274,35.13512687,7.225092493,2.299585053,1.220118225,0.548600196,0.443048556,0.51505823,0.024915196,1.689213648,13.15752118,0.167290555,1.07E-07,6.12E-08,0.111005691,0.385921805,0.158288545,0.125511683,3.73E-08,1.19E-07,0.051981396,0.143711558,0.65573853,0.326678957,-2368.948645,0.289602964
0.116949153,0.103192955,4.834627419,3.96310601,2.445824539,3.256981991,3.858871959,4.474495841,1.370842762,0.867664689,5.921539902,17.31895724,1.990406528,3.634048396,0.102622097,0.609257593,0.414625694,0.029729352,0.537687261,25.38846339,0.163632394,4.67E-08,4.19E-08,0.142951833,0.387999025,0.120072059,0.123229073,3.83E-08,7.55E-08,0.062115413,0.317069209,0.317141658,0.391212433,-2323.277122,2.365745933
0.116949153,0.213791167,4.269133648,6.364486083,0.783937171,4.239889429,2.407879743,5.702352266,0.501763053,0.720215918,26.01364924,2635.01837,5.12774753,28.56120825,0.250003523,3.149719887,0.658218017,0.040625536,6.138894325,1.346640265,0.15206281,4.98E-08,5.93E-08,0.109135012,0.44263116,0.127407832,0.088426101,6.52E-08,7.26E-08,0.080336839,0.724862413,0.649106224,0.337702942,-2413.730681,5.429678486
0.116949153,0.125669134,3.557229451,1.918428855,0.624810859,1.758094959,2.787057658,3.629188775,2.456299266,0.862921946,285.611127,177.9562517,4.781886112,3.826757967,3.907039731,8.438073754,0.617260444,0.111866418,1.044925039,3.321500581,0.158676474,8.18E-08,7.23E-08,0.157535161,0.355415628,0.118389376,0.150201746,4.00E-08,1.04E-07,0.059781317,0.347038073,0.446200981,0.42642703,-2351.944449,5.2191718
0.116949153,0.159127206,4.918035239,2.286159432,1.252981221,2.494269418,3.170447316,4.795318305,1.432499631,0.804687622,13.74336512,47.63166267,3.312167192,6.400628116,0.224379238,4.019384782,0.688456868,0.057163095,8.842598199,5.637425068,0.211229558,6.59E-08,8.80E-08,0.170493156,0.274479451,0.127739211,0.144645712,3.73E-08,1.25E-07,0.071412597,0.269604371,0.514249172,0.251622133,-2388.23654,2.075340976
0.116949153,0.176658365,4.586918735,1.833557515,0.919545126,0.781289957,3.31808673,3.392765818,2.128978963,0.784760385,39.027045,42.3934058,4.304895107,4.113419136,0.980536967,1.434062072,0.69228269,0.019897763,0.613653654,4.08270099,0.193223614,9.25E-08,7.46E-08,0.134943736,0.2111316,0.191218353,0.192005401,5.13E-08,1.15E-07,0.077476962,0.182352817,0.551111383,0.462891367,-2388.654881,0.678193962
0.119491525,0.102115569,3.766343793,4.01828581,1.364284279,3.213935948,3.13327053,4.785835878,3.184434898,0.824797553,150.677322,38.21322079,2.461734116,2.328065991,0.28008138,0.431244562,0.442759783,0.061693793,3.660094468,0.083139918,0.213180131,6.73E-08,6.00E-08,0.10120289,0.381597902,0.113987439,0.129897937,9.39E-08,8.64E-08,0.060133393,0.353690792,0.475089545,0.30331108,-2416.214529,3.188690194
0.119491525,0.129350345,5.71019023,4.589730285,4.124510577,4.04957066,5.205575283,5.454495717,1.357171977,0.903298367,53.13818912,105.178184,3.825386863,6.144228408,0.024383618,0.746533584,0.281965118,0.027472071,15.44137163,1.667523025,0.194725799,6.95E-08,4.18E-08,0.164917221,0.262183819,0.185084453,0.119451812,5.32E-08,7.69E-08,0.073636653,0.538287094,0.37281024,0.510328794,-2373.710225,1.799886584
0.119491525,0.078083261,5.036591101,4.858385717,3.214059855,4.06954226,4.148567147,5.245211234,0.852037064,0.893332634,30.92501284,30.11229561,5.680965491,8.550350992,0.18316056,1.739657632,0.230187349,0.072447525,11.08872583,8.920063129,0.135436619,9.91E-08,9.01E-08,0.20721706,0.278662056,0.140679729,0.156656321,5.69E-08,7.61E-08,0.081347893,0.401294907,0.586520746,0.392868361,-2375.646335,2.870270417
0.119491525,0.114580955,4.61987107,2.665361145,1.903559026,3.196380312,2.904239799,4.94439502,1.325631137,0.844776607,36.94494518,98.75306926,4.074222344,6.448046707,0.209091191,1.536646907,0.560002814,0.047243666,2.404637607,1.271900044,0.146861023,8.72E-08,6.59E-08,0.183331358,0.288991474,0.141150534,0.159066984,5.42E-08,5.82E-08,0.080598361,0.288059456,0.395438255,0.279472035,-2389.267647,5.008902724
0.119491525,0.112307237,5.042787884,2.752129253,1.277388966,1.991930446,2.936561615,3.90750035,0.484501872,0.839298426,118.8937617,66.93210476,20.05463727,25.76441298,0.10946516,1.432763676,0.830178774,0.081179842,0.444527472,0.609093905,0.161205286,4.08E-08,7.43E-08,0.149624097,0.431028673,0.119314923,0.087766877,4.97E-08,1.19E-07,0.05105986,0.260133362,0.421391509,0.438856209,-2376.50012,1.272298828
0.119491525,0.088064025,4.137456751,2.883762148,1.460042502,2.634952239,3.435213735,4.39635948,0.423671515,0.843406115,6.652233795,184.1383107,17.39563211,52.39004298,1.111411192,3.939629877,0.492493617,0.033382235,0.204285831,2.364769055,0.134203139,4.94E-08,5.13E-08,0.085619079,0.399940493,0.173701231,0.157038823,4.74E-08,8.23E-08,0.049497003,0.368599339,0.441379198,0.559247449,-2388.686819,0.595469996
0.119491525,0.090539695,4.82124241,3.262639813,1.842883503,2.745949648,3.75428772,3.355074006,0.511027788,0.82482897,45.66349727,210.2084003,15.04344313,28.12129543,0.277155349,1.793793581,0.527124833,0.024283537,7.83846788,8.576896026,0.169021305,4.73E-08,3.82E-08,0.176836021,0.365526179,0.115244624,0.117048167,4.70E-08,5.62E-08,0.056323515,0.353767745,0.415861714,0.359111194,-2403.377244,7.589671806
0.119491525,0.054352704,5.081228568,3.791307615,3.472798988,3.165702905,4.664202009,4.3187275,2.249128413,0.882336522,10.98208469,51.545783,2.553782727,3.282645305,0.338882152,1.937588438,0.275887321,0.007650369,8.024043948,2.498591098,0.214571629,4.39E-08,4.41E-08,0.166566508,0.320513844,0.13731072,0.101478917,3.15E-08,7.60E-08,0.059558186,0.463650546,0.51367247,0.379044851,-2368.662588,0.432628285
0.119491525,0.133413921,6.373371588,2.219058811,3.47307077,2.084522734,5.011642328,3.276135763,2.500096712,0.87049445,5.375977802,56.95170435,1.088322837,3.620177776,0.054390739,3.287151808,0.438079342,0.089668214,3.198441541,5.396510354,0.248412539,1.12E-07,8.59E-08,0.160991897,0.264600377,0.146861096,0.124206833,9.60E-08,7.73E-08,0.054926887,0.29427057,0.341633359,0.299263075,-2364.174429,2.009481286
0.119491525,0.084309873,5.010366979,3.430963922,2.283135271,3.222010451,4.117245683,4.240482345,1.998553365,0.897923811,30.78488375,24.30030965,2.811808761,3.00549495,0.32448673,2.897901034,0.471995421,0.080330146,9.975960415,0.031121847,0.111363831,5.84E-08,7.38E-08,0.220330123,0.262191153,0.147400393,0.195424805,9.33E-08,1.09E-07,0.06328936,0.265750945,0.478083613,0.41593337,-2336.212295,0.540468706
0.119491525,0.092776895,4.016359333,4.12106371,0.622508567,2.691898647,2.662164349,4.621711465,4.017835582,0.799602767,198.2125422,41.17206907,3.543054175,2.884738589,0.304702565,0.990401527,0.528341508,0.103252758,4.004514038,1.145854188,0.144996445,3.39E-08,3.88E-08,0.169649449,0.396469722,0.152918226,0.091408722,5.25E-08,5.98E-08,0.044557251,0.18377688,0.588775287,0.41269865,-2424.504178,2.471427922
0.119491525,0.103077127,5.548525137,4.050002658,4.225010516,3.038563497,5.449989315,4.567028349,0.831539764,0.903168884,4.174611693,68.89537245,1.958487928,9.134772838,0.237102858,1.522837266,0.305547208,0.031139326,5.992973468,1.446472371,0.192285565,8.31E-08,7.26E-08,0.084913812,0.33305855,0.171143636,0.140880996,5.54E-08,7.36E-08,0.077717156,0.340873346,0.472294809,0.334804825,-2389.845104,0.618907387
0.119491525,0.160701365,5.279496237,2.207125091,2.600501831,2.646642418,3.128826597,4.477780252,0.685896946,0.814284399,95.29770295,45.16362715,10.08480545,12.00284333,0.389180484,1.908359643,0.400785934,0.053684824,3.434231916,3.167132905,0.132251161,6.63E-08,1.02E-07,0.146915098,0.378998701,0.129329069,0.118863493,6.32E-08,1.17E-07,0.093642129,0.360329227,0.358740787,0.455617811,-2445.454502,5.320199344
0.119491525,0.119223156,5.454729623,3.617146617,2.913768788,2.706086408,5.037933084,3.435488295,3.978973782,0.851552594,146.8194408,172.3604189,2.198164364,3.063495021,0.029735421,0.300080262,0.548976017,0.03336409,8.980432162,0.256419821,0.108233476,5.84E-08,6.90E-08,0.109196489,0.399337227,0.168812509,0.099889505,9.43E-08,1.26E-07,0.114530446,0.381447879,0.586969372,0.526272079,-2367.342994,0.634484721
0.119491525,0.114677295,3.364699291,4.405442623,0.933899123,2.782630457,2.881295413,4.634816215,0.526293807,0.815893297,109.4038477,283.7914761,17.14623633,27.50587318,0.060371544,1.286534385,0.406234358,0.044092804,0.691585465,26.23698183,0.181395815,1.01E-07,1.17E-07,0.122007257,0.432072785,0.133719397,0.087456441,8.73E-08,6.64E-08,0.043347933,0.412981752,0.383416463,0.285787142,-2454.526575,6.120995893
0.119491525,0.113200383,4.48028157,2.606330348,1.526967047,2.585930124,3.056819966,4.068855223,2.248110949,0.862861766,10.93082044,85.1591484,1.231825237,2.929542896,1.485701004,2.276313123,0.637904216,0.11857393,0.958431298,1.648621599,0.155252369,4.74E-08,6.58E-08,0.069820302,0.454874605,0.107831656,0.144981101,9.20E-08,9.34E-08,0.067239669,0.3636865,0.523117394,0.378762991,-2350.739822,3.59421392
0.119491525,0.078948625,5.328996615,3.518383248,2.673999611,3.317663125,4.356546702,4.097528028,1.393236092,0.878640819,53.21999938,22.06894182,3.791714686,3.910067847,0.159041559,0.670811328,0.489341546,0.028352176,10.71859312,12.81414449,0.186280235,4.91E-08,8.19E-08,0.151473974,0.359406829,0.133706304,0.122864565,5.88E-08,1.22E-07,0.046267781,0.388461856,0.527032065,0.342627008,-2349.944499,0.430969544
0.119491525,0.086064652,4.203487587,1.981515506,0.756294289,1.36424203,1.935407279,3.526508274,1.164512171,0.806666565,441.5707013,42.95342285,10.00546294,5.924939595,0.860070162,3.020228261,0.71655254,0.047295684,3.509471601,16.17863246,0.158191605,7.18E-08,6.51E-08,0.094904477,0.433329991,0.16507441,0.098772263,7.24E-08,8.35E-08,0.049726961,0.213160761,0.554481979,0.441505174,-2370.250295,1.577446994
0.119491525,0.064743045,4.876894655,3.16537926,2.879309506,2.521858219,3.590898571,3.737139348,1.197876194,0.777665139,8.594471858,344.1815758,2.507219731,7.918376685,0.392716772,0.736689014,0.283881336,0.01129929,0.692877368,3.709464386,0.164926275,4.57E-08,3.47E-08,0.083596071,0.42705842,0.128564303,0.140224849,5.82E-08,8.12E-08,0.055629862,0.26931547,0.490066375,0.355818635,-2362.650331,0.855339953
0.119491525,0.118458785,3.998049356,3.707773755,1.19016378,2.779856285,3.292493422,5.046796163,0.502166483,0.835800454,66.22640855,12.94017607,12.52347161,7.389204007,0.32854594,2.338837694,0.561100701,0.145104271,18.31933749,28.0954489,0.215245525,5.25E-08,4.03E-08,0.174925851,0.292940991,0.134368894,0.111858118,8.06E-08,5.44E-08,0.070660393,0.452111561,0.400626718,0.515723511,-2528.525867,11.4013546
0.119491525,0.07710362,3.966985008,2.222175488,1.194794382,2.460219116,2.375560835,4.454208775,2.125810556,0.861998301,186.4846095,60.46504027,5.48350051,3.441901784,1.822397043,3.088696667,0.500135736,0.038357781,1.677649716,0.85152719,0.139115902,9.35E-08,8.27E-08,0.177939849,0.34599188,0.147248175,0.151949051,8.73E-08,7.15E-08,0.037754809,0.283860765,0.516016364,0.459808918,-2362.952011,1.445327348
0.119491525,0.115941766,3.975844585,4.298139896,1.056552257,3.240704806,2.536552781,4.3345084,8.006043323,0.775842628,12.86971714,154.0659175,1.166614769,2.832235288,0.117338269,0.763080753,0.374843133,0.061715976,1.415483198,10.258178,0.146112773,8.48E-08,8.16E-08,0.084000022,0.40056478,0.146789842,0.135139532,3.91E-08,9.77E-08,0.087392748,0.239166044,0.454831943,0.307086962,-2364.551897,8.243175868
0.119491525,0.144641737,3.127838827,2.960559884,0.469880854,1.747724337,2.060987228,4.412302463,15.3967745,0.853700501,231.5923377,86.56720482,2.56350883,2.408165013,2.195045983,6.190288872,0.740374222,0.101519568,4.079722522,0.763782596,0.0759898,6.29E-08,7.74E-08,0.213753745,0.39943817,0.135939996,0.120496954,9.78E-08,1.18E-07,0.054380979,0.322931781,0.392854526,0.554680094,-2376.776307,2.115731183
0.119491525,0.127518965,5.567400671,3.062639417,2.36810157,2.120981487,4.40215339,3.703707036,0.541802962,0.90186385,4.932645047,7.61642018,4.614920448,8.057654032,0.536153393,1.893968087,0.535569268,0.237980965,7.128619576,0.930422648,0.225256925,9.13E-08,8.89E-08,0.111946949,0.324529143,0.144110687,0.107725431,8.68E-08,1.13E-07,0.086430486,0.276270012,0.643998344,0.288012103,-2360.560827,0.420994606
0.119491525,0.096530327,4.749433802,3.3207242,2.119079778,3.862822956,3.219864917,4.859665572,0.459546108,0.909660271,4.283752378,86.04614329,9.010135744,27.34445044,0.52441636,1.57795943,0.536824031,0.005322662,7.133449861,2.530425333,0.213378132,6.33E-08,6.33E-08,0.168614914,0.312653801,0.128427724,0.107095294,7.83E-08,8.52E-08,0.069829845,0.268133145,0.408239522,0.345990841,-2353.786827,0.221678558
0.119491525,0.086426057,4.517292563,2.936514392,2.17874347,2.35564253,3.547147461,3.67377754,1.130752573,0.866029831,7.024638263,161.7034747,1.955803412,7.45604117,0.579713253,3.312224876,0.41615167,0.083553511,3.335394038,4.145414699,0.147302252,1.07E-07,6.33E-08,0.207439463,0.266141473,0.167201354,0.161015259,7.35E-08,9.87E-08,0.050899856,0.498633965,0.490355852,0.295628542,-2361.280187,0.604186819
0.119491525,0.044652481,5.408232803,4.026174937,4.011830551,4.171780776,4.66067004,4.740682967,15.08970096,0.884853804,5.656076089,118.1444966,0.909761511,1.930143028,0.397885424,0.647606816,0.226497688,0.004618855,8.944341436,0.462297364,0.071076449,4.71E-08,3.11E-08,0.208813847,0.420618494,0.135760726,0.085991396,5.52E-08,6.93E-08,0.077738885,0.431090062,0.499601023,0.300958245,-2370.226974,0.836720775
0.119491525,0.140851721,2.855458126,4.35224455,0.798522201,3.624315476,1.485958594,5.646294151,0.326060073,0.823880836,61.71041991,45.19223978,50.11884213,67.73140684,0.683666525,3.716882732,0.500656335,0.061543888,2.686122438,1.640139087,0.184776362,1.10E-07,5.32E-08,0.1229833,0.385419471,0.137380479,0.115489921,9.71E-08,9.73E-08,0.05395011,0.337459255,0.442536088,0.550345521,-2434.763241,4.425555917
0.119491525,0.071926914,4.673419359,2.781923596,2.727953315,2.493171728,3.553305664,4.057881483,2.21641668,0.824632409,141.1460152,21.97816929,4.757824873,2.700761025,0.9107014,1.372134817,0.29634611,0.02074431,4.382558337,2.946001661,0.162292276,8.77E-08,9.01E-08,0.092967728,0.393729113,0.188624559,0.099397952,5.26E-08,7.84E-08,0.062988063,0.310088676,0.384977978,0.336385918,-2368.363447,0.581182578
0.119491525,0.094591531,4.774689967,4.585109139,1.987447514,4.23218814,3.634177246,5.397020942,1.241663005,0.904111066,20.65326264,25.30319168,2.901560997,4.203044363,0.017494353,1.254348752,0.448251583,0.068280455,17.95600482,4.922491372,0.203201765,7.71E-08,6.87E-08,0.136191149,0.291825687,0.188087916,0.108180127,6.32E-08,9.49E-08,0.072513052,0.492864045,0.408621544,0.371571152,-2351.097383,0.641562503
0.119491525,0.10771802,4.526763761,3.148135805,1.208696452,2.002669559,3.37995627,3.886313402,0.731055303,0.828587439,53.16934562,83.45266827,8.667737763,11.58709636,0.693256437,0.88077791,0.647102942,0.046368587,2.988110933,2.484044493,0.220339288,6.60E-08,4.78E-08,0.116399306,0.319818057,0.139255486,0.128253075,4.75E-08,1.14E-07,0.075934512,0.288323984,0.618662106,0.699006996,-2368.298122,1.238834176
0.119491525,0.093200421,4.736392646,4.112941932,2.948719563,3.915009592,3.820368762,5.094217846,0.71460128,0.905234039,9.576331167,24.36575272,3.797524373,6.011239087,0.392346266,1.563098222,0.325428263,0.0601886,2.930957419,3.607288082,0.159923758,3.74E-08,8.18E-08,0.197708285,0.293694239,0.129016545,0.136698365,5.97E-08,6.29E-08,0.082958566,0.390713815,0.518383364,0.325408709,-2330.687992,0.430175727
0.119491525,0.115145007,4.869008869,5.058250884,3.347175047,5.313482606,3.81031472,6.24039236,0.959459111,0.868516344,242.5714985,16.53723947,8.687937908,5.884877182,0.135289655,1.441817795,0.250408163,0.008007364,34.91100734,2.879176522,0.215267813,1.05E-07,3.85E-08,0.109956424,0.399478995,0.131735431,0.082604776,5.99E-08,8.77E-08,0.06095627,0.412640119,0.478927354,0.401742297,-2407.943282,0.586830406
0.119491525,0.101306213,2.628681071,2.833724477,1.165026416,2.215956653,2.800509104,4.802401435,0.880344704,0.850876182,33.42847539,116.4608092,8.198411202,12.10748743,0.885724107,3.391480958,0.562159789,0.102685542,10.28374441,16.52464858,0.094319978,5.59E-08,7.77E-08,0.156744827,0.399814357,0.1295532,0.128627529,3.73E-08,8.11E-08,0.090939858,0.440631106,0.348628721,0.297756562,-2409.556771,0.943041239
0.119491525,0.098153681,3.947950521,4.383435257,0.700927996,3.221249683,2.763921303,4.914788576,10.78194538,0.854545958,154.9874312,48.39981129,1.98046451,1.921327489,0.42216662,0.781197698,0.608127427,0.010844134,1.718789156,8.278451252,0.182829259,5.62E-08,8.06E-08,0.124011542,0.352753466,0.122185012,0.132801957,4.41E-08,5.99E-08,0.085418524,0.340042688,0.41064062,0.455844644,-2384.207006,2.841549307
0.119491525,0.141893344,4.888944048,2.899751428,3.271618791,1.982570769,4.834915352,4.027189459,53.0813969,0.871555855,68.50916932,69.34638747,1.839417821,2.191823091,0.390923501,2.850346339,0.453287698,0.050892337,6.102179796,0.781230764,0.194758021,7.69E-08,3.32E-08,0.136555303,0.337259166,0.141467027,0.135708004,4.40E-08,8.60E-08,0.05425224,0.322619141,0.393179011,0.327278322,-2342.894165,0.768747442
